Column1;audienceRating;Genre;criticRating;timeMin;grossMillions;Movie;Vote;Budget;Year;Profit
3726;62;Horror;38;93;212;Catacombes;58400;3772;2014;-3560
4243;57;Action;38;98;212;Mechanic: Résurrection;56041;15270;2016;-15058
2379;78;Animation;83;87;210;Fantastic Mr. Fox;156968;9197;2009;-8987
1109;80;Biography;74;125;209;Mar adentro;69106;25454;2004;-25245
2011;78;Biography;70;166;209;Guru;17681;29025;2007;-28816
1929;51;Horror;32;89;208;La colline a des yeux 2;53702;20069;2007;-19861
2244;70;Comedy;61;99;208;The Wackness;28251;4623;2008;-4415
2417;79;Crime;90;150;208;Un prophète;83900;9445;2009;-9237
749;72;Drama;83;88;207;Long Way Home;4908;20601;2002;-20394
1348;62;Horror;71;93;207;Land of the Dead - Le territoire des morts;83279;24506;2005;-24299
1519;61;Comedy;57;97;207;Strangers with Candy;7272;29703;2005;-29496
691;66;Biography;66;105;206;Auto Focus;11845;20665;2002;-20459
1341;74;Action;72;110;206;Brick;90386;14136;2005;-13930
3208;75;Drama;73;120;206;De rouille et d'os;54579;11990;2012;-11784
3490;81;Documentary;83;83;206;Blackfish;51988;22504;2013;-22298
434;58;Comedy;45;95;204;Novocaine;9939;25168;2001;-24964
1242;63;Drama;66;101;204;We Don't Live Here Anymore;8561;22806;2004;-22602
2420;66;Biography;65;98;204;I Love You Phillip Morris;83248;19556;2009;-19352
884;63;Comedy;52;101;203;Bye Bye Love;35399;27560;2003;-27357
1844;77;Crime;72;114;203;Gone Baby Gone;216219;8756;2007;-8553
4015;71;Comedy;47;119;202;The Dressmaker;38321;291;2015;-89
3056;75;Comedy;82;94;201;Monsieur Lazhar;17170;16121;2011;-15920
3538;66;Drama;77;120;201;The Immigrant;24278;27343;2013;-27142
4255;81;Crime;84;144;201;Mademoiselle;49693;23964;2016;-23763
4479;74;Crime;80;101;201;Good Time;17770;14675;2017;-14474
1432;69;Crime;65;130;199;Oliver Twist;27403;21631;2005;-21432
1695;65;Drama;64;101;199;Shortbus;29050;17194;2006;-16995
2960;67;Crime;62;102;199;Killer Joe;63903;3208;2011;-3009
3975;70;Comedy;49;101;198;Demolition;66592;23830;2015;-23632
4080;64;Drama;74;125;198;A Bigger Splash;17694;24002;2015;-23804
858;71;Comedy;65;95;197;Coffee and Cigarettes;51509;24085;2003;-23888
1451;54;Action;35;100;197;Garde rapprochée;20854;4290;2005;-4093
3468;62;Crime;49;109;197;Broken City;68223;11946;2013;-11749
2012;61;Comedy;66;93;196;Margot va au mariage;17216;27517;2007;-27321
3202;69;Action;60;106;194;The Iceman;61035;1664;2012;-1470
1430;50;Comedy;31;97;193;Cursed;27587;18317;2005;-18124
2701;76;Animation;80;94;192;Arrietty: Le petit monde des chapardeurs;60786;11138;2010;-10946
4297;71;Biography;56;134;191;La couleur de la victoire;26706;6081;2016;-5890
4344;67;Action;67;120;191;Shin Gojira;12904;27548;2016;-27357
1465;42;Action;24;101;189;Un coup de tonnerre;17284;27171;2005;-26982
923;81;Documentary;73;145;188;The Corporation;18990;28539;2003;-28351
3463;73;Comedy;79;123;188;Only Lovers Left Alive;72410;16424;2013;-16236
3781;64;Drama;49;102;187;Cake;30806;5365;2014;-5178
3943;70;Biography;55;132;187;Legend;119040;7819;2015;-7632
3978;73;Drama;73;102;187;Opération Eye in the Sky;63343;18905;2015;-18718
1683;53;Comedy;51;104;186;Aquamarine;33310;17906;2006;-17720
1624;44;Action;18;88;185;Ultraviolet;73863;9253;2006;-9068
194;72;Drama;49;130;184;Harrison's Flowers;5628;18578;2000;-18394
2307;65;Comedy;44;99;184;Henry Poole;11416;7486;2008;-7302
1669;75;Drama;82;127;183;Le vent se lève;39831;16053;2006;-15870
2924;64;Comedy;64;106;183;Fright Night;90179;24309;2011;-24126
4069;46;Horror;30;88;183;Paranormal Activity: Ghost Dimension;19800;10566;2015;-10383
1473;71;Comedy;57;107;182;Kinky Boots;15468;6519;2005;-6337
2428;72;Action;55;103;182;Harry Brown;77837;3988;2009;-3806
3767;54;Comedy;55;102;182;Tusk;36085;13144;2014;-12962
3825;73;Biography;76;129;182;Mémoires de jeunesse;19762;17075;2014;-16893
3813;67;Drama;78;124;181;Sils Maria;22210;5714;2014;-5533
374;58;Crime;34;106;180;La prison de verre;27345;26705;2001;-26525
3523;57;Comedy;48;107;180;Admission;30224;29364;2013;-29184
856;80;Comedy;54;186;179;Kal Ho Naa Ho;52188;7703;2003;-7524
687;71;Comedy;69;104;178;The Dangerous Lives of Altar Boys;12390;3665;2002;-3487
1700;59;Comedy;44;100;178;L'école des dragueurs;27342;5554;2006;-5376
1974;70;Action;66;96;178;Le fils de Rambow;28466;20254;2007;-20076
2709;63;Comedy;51;102;178;Trop loin pour toi;52799;20909;2010;-20731
4027;75;Drama;89;107;178;Le fils de Saul;33391;17982;2015;-17804
4431;69;Drama;74;121;178;Mother!;69338;232;2017;-54
4567;66;Comedy;40;108;178;The Last Word;4169;24436;2017;-24258
2734;63;Comedy;67;97;177;Somewhere;38393;6675;2010;-6498
2792;38;Comedy;23;92;176;La forêt contre-attaque;13367;24450;2010;-24274
3072;72;Drama;64;98;176;A Better Life;13940;2261;2011;-2085
722;60;Crime;38;90;175;Empire;6756;22495;2002;-22320
2692;77;Comedy;45;90;175;Flipped;68434;16188;2010;-16013
185;70;Comedy;51;94;174;Le club des coeurs brisés;6380;21377;2000;-21203
993;75;Documentary;81;93;174;L'histoire du chameau qui pleure;5592;22406;2003;-22232
1281;69;Comedy;79;110;174;Comme une image;4827;15533;2004;-15359
2910;75;Drama;68;112;174;We Need to Talk About Kevin;110571;23137;2011;-22963
2942;74;Drama;85;121;173;Take Shelter;77067;17752;2011;-17579
4326;63;Drama;53;113;172;Un jour dans la vie de Billy Lynn;15702;12721;2016;-12549
1384;75;Comedy;58;106;171;Tout est illuminé;53106;13614;2005;-13443
4096;50;Horror;38;91;171;Les Dossiers Secrets du Vatican;14277;23697;2015;-23526
1120;63;Comedy;59;98;170;La plus belle victoire;54536;15962;2004;-15792
2418;58;Drama;66;104;170;Splice;83802;5325;2009;-5155
1770;77;Documentary;70;92;168;Qui a tué la voiture électrique?;11608;16014;2006;-15846
1241;52;Adventure;33;91;167;Les petits braqueurs;8586;11292;2004;-11125
1540;67;Drama;60;135;167;La comtesse blanche;5623;8931;2005;-8764
1739;64;Biography;45;90;166;Portrait d'une muse;19335;24730;2006;-24564
1002;28;Comedy;20;84;165;Marci X;4663;19804;2003;-19639
2053;66;Animation;54;85;165;Terra;10450;27566;2007;-27401
4539;59;Comedy;69;90;165;The Little Hours;6910;25;2017;140
619;68;Drama;83;98;164;Spider;31983;15040;2002;-14876
187;57;Comedy;42;101;163;Mafia parano;6238;28102;2000;-27939
997;63;Comedy;55;114;163;Camp;5255;21855;2003;-21692
1444;50;Horror;38;83;163;American Haunting;23093;5476;2005;-5313
3326;66;Comedy;60;116;163;Love Is All You Need;11159;17496;2012;-17333
944;75;Crime;73;108;162;L'été où j'ai grandi;12922;23046;2003;-22884
1425;68;Comedy;53;99;162;Secrets de famille;29966;14316;2005;-14154
2403;51;Comedy;47;102;162;Jennifer's Body;99218;23507;2009;-23345
2827;64;Comedy;68;103;162;Potiche;8997;18890;2010;-18728
2310;76;Documentary;70;98;161;It Might Get Loud;11246;15389;2008;-15228
2714;86;Documentary;79;106;161;Senna;50151;13801;2010;-13640
3479;75;Biography;85;85;161;Fruitvale Station;60721;25597;2013;-25436
4395;76;Documentary;84;96;161;Weiner;7980;14241;2016;-14080
568;71;Biography;67;113;160;Confessions d'un homme dangereux;75303;24882;2002;-24722
702;72;Adventure;71;132;159;Nicholas Nickleby;10070;10067;2002;-9908
2216;63;Comedy;49;103;159;New York, I Love You;41502;16704;2008;-16545
1907;76;Drama;61;128;158;Les cerfs-volants de Kaboul;71590;5688;2007;-5530
2217;70;Crime;87;137;158;Gomorra;41102;6067;2008;-5909
170;60;Drama;70;112;157;Hamlet;8393;15306;2000;-15149
928;69;Biography;55;98;157;Veronica Guerin;17204;10512;2003;-10355
3030;67;Comedy;72;90;157;Ma meilleure amie, sa soeur et moi;23457;24728;2011;-24571
3315;71;Drama;67;105;156;Le quatuor;12163;26421;2012;-26265
698;66;Drama;62;115;155;Ararat;10790;1777;2002;-1622
3228;76;Biography;73;137;155;Royal Affair;37925;2036;2012;-1881
367;70;Biography;45;108;154;Bully;30998;19022;2001;-18868
2215;81;Drama;68;130;154;Departures;41849;26443;2008;-26289
813;80;Crime;60;178;153;Dogville;116986;21099;2003;-20946
1512;57;Comedy;43;103;153;Trust the Man;7984;9938;2005;-9785
3036;76;Comedy;66;103;153;Delhi Belly;21617;23740;2011;-23587
167;68;Drama;70;110;152;Girlfight;8569;12295;2000;-12143
1500;78;Documentary;87;88;152;Murderball;9322;6374;2005;-6222
3226;72;Adventure;62;118;152;Kon-Tiki;38488;8642;2012;-8490
2073;63;Crime;65;91;151;Married Life;8385;2575;2007;-2424
2536;58;Comedy;39;89;151;The Goods: Live Hard, Sell Hard;18445;21335;2009;-21184
3537;81;Animation;89;137;151;Le conte de la princesse Kaguya;24284;7802;2013;-7651
3613;77;Documentary;75;83;151;À la recherche de Vivian Maier;10686;28257;2013;-28106
4085;59;Action;49;98;151;Jane Got a Gun;16236;16255;2015;-16104
1943;62;Drama;47;92;150;Lions et agneaux;43212;16330;2007;-16180
366;72;Drama;65;128;149;Lucia et le sexe;31396;26670;2001;-26521
1127;65;Action;58;114;149;Night Watch;49075;26583;2004;-26434
3791;60;Drama;45;112;149;Sexy Dance 5: All in Vegas;28289;11519;2014;-11370
4264;59;Action;34;105;149;Les espions d'à côté;42484;5742;2016;-5593
4309;71;Drama;73;99;149;Julieta;20181;16633;2016;-16484
739;70;Drama;55;94;148;Evelyn;5691;21403;2002;-21255
4060;69;Drama;87;102;148;The Diary of a Teenage Girl;23799;9624;2015;-9476
4290;75;Comedy;93;162;148;Toni Erdmann;30915;9199;2016;-9051
2485;65;Drama;55;96;147;La famille Jones;35387;26630;2009;-26483
2944;70;Biography;65;99;146;My Week with Marilyn;75926;15827;2011;-15681
180;72;Drama;86;92;145;Sous le sable;7179;10970;2000;-10825
1452;75;Crime;71;90;145;Paradise Now;20645;14140;2005;-13995
2508;72;Biography;67;98;145;Nowhere Boy;30873;28873;2009;-28728
210;69;Comedy;46;91;144;Jardinage à l'anglaise;4818;9482;2000;-9338
1498;81;Documentary;68;98;144;Why We Fight;9366;10331;2005;-10187
3760;74;Drama;89;95;144;Deux jours, une nuit;37821;3215;2014;-3071
494;67;Drama;57;106;143;The Man from Elysian Fields;3828;24035;2001;-23892
729;74;Documentary;75;93;143;The Kid Stays in the Picture;6353;27157;2002;-27014
2078;83;Documentary;89;102;143;Irak, de la dictature au chaos;7626;6065;2007;-5922
2977;66;Drama;36;83;143;Le jour où je l'ai rencontrée;50419;21249;2011;-21106
3887;70;Comedy;64;90;143;Daddy Cool;12675;1148;2014;-1005
4532;51;Fantasy;32;90;143;I Wish - Faites un voeu;7556;22939;2017;-22796
1000;64;Drama;64;103;142;Northfork;5012;1100;2003;-958
1497;66;Biography;64;91;141;The Notorious Bettie Page;9440;19772;2005;-19631
3319;80;Documentary;82;144;141;Marley;11863;9465;2012;-9324
3805;71;Drama;76;112;141;99 Homes;23126;10352;2014;-10211
3789;31;Action;12;110;140;Le chaos;28823;24716;2014;-24576
411;63;Comedy;22;89;139;Snow, Sex and Sun;15228;10580;2001;-10441
3031;74;Drama;87;87;138;Le gamin au vélo;23105;16416;2011;-16278
3307;58;Comedy;38;103;138;Imogene;13284;15912;2012;-15774
3556;56;Comedy;55;90;137;Les amants passagers;18883;15432;2013;-15295
373;63;Animation;57;95;136;Osmosis Jones;27547;3886;2001;-3750
425;74;Crime;82;115;136;Sur mes lèvres;11860;9647;2001;-9511
2968;71;Biography;52;109;136;The Devil's Double;56416;637;2011;-501
3431;71;Drama;81;85;136;Locke;106691;4490;2013;-4354
4345;65;Biography;56;104;136;Genius;12894;23006;2016;-22870
3293;76;Comedy;81;98;135;Wadjda;15127;22530;2012;-22395
1133;62;Comedy;49;103;134;Irrésistible Alfie;46048;28596;2004;-28462
1182;78;Drama;63;105;134;Dear Frankie;19678;17695;2004;-17561
1225;51;Comedy;56;89;134;A Dirty Shame;11194;20888;2004;-20754
2781;73;Drama;82;106;134;Copie conforme;16529;28608;2010;-28474
3859;84;Documentary;83;110;134;Le sel de la terre;15207;7094;2014;-6960
4006;78;Animation;70;108;134;Le Petit Prince;43050;3552;2015;-3418
1460;66;Comedy;69;96;133;Age Difficile Obscur;19463;8414;2005;-8281
2773;76;Documentary;85;93;133;Restrepo, être soldats en Afghanistan;18627;1831;2010;-1698
2895;68;Drama;85;139;133;The tree of life - l'arbre de vie;147746;28512;2011;-28379
3506;78;Drama;85;130;133;Le passé;37663;29648;2013;-29515
4097;79;Adventure;82;125;133;L'étreinte du serpent;14184;1872;2015;-1739
4238;62;Horror;51;118;133;The Neon Demon;59491;13005;2016;-12872
218;78;Comedy;69;120;132;Musíme si pomáhat;4411;8425;2000;-8293
2939;70;Drama;66;92;132;Another Earth;80088;16176;2011;-16044
4566;45;Crime;57;120;132;The Dinner;4205;13699;2017;-13567
321;73;Crime;64;100;131;Emprise;66391;3225;2001;-3094
926;68;Action;56;90;131;Saints and Soldiers;18636;14811;2003;-14680
1509;64;Comedy;57;128;131;Happy Endings;8419;25260;2005;-25129
1722;61;Drama;49;105;131;The Good German;22389;27605;2006;-27474
2922;62;Comedy;56;119;131;Rhum Express;91223;12215;2011;-12084
3262;57;Comedy;27;105;131;Love Coach;25972;15719;2012;-15588
4310;62;Drama;77;105;131;Personal Shopper;19699;5082;2016;-4951
2193;77;Documentary;56;101;130;Religolo;54616;23216;2008;-23086
410;71;Biography;76;91;129;Iris;15554;22652;2001;-22523
430;77;Documentary;76;91;129;Dogtown and Z-Boys;10992;23885;2001;-23756
1616;76;Comedy;84;121;129;Volver;82819;25692;2006;-25563
1898;65;Crime;44;111;129;Funny Games U.S.;77146;17074;2007;-16945
3469;72;Adventure;61;95;129;The Kings of Summer;68051;22589;2013;-22460
120;46;Action;21;87;128;Highlander: Endgame;17367;20982;2000;-20854
144;62;Comedy;57;87;128;Cecil B. Demented;12007;25888;2000;-25760
2212;67;Drama;82;113;128;Rachel se marie;43186;6674;2008;-6546
3190;73;Adventure;86;93;128;Les bêtes du Sud sauvage;74390;25856;2012;-25728
670;70;Comedy;75;106;127;Roger Dodger;15874;3068;2002;-2941
3753;72;Action;83;99;127;'71;41746;8458;2014;-8331
1772;56;Horror;42;99;126;Abandonnée;11548;27961;2006;-27835
2516;72;Action;62;105;126;Micmacs à tire-larigot;26246;9417;2009;-9291
1484;68;Comedy;80;94;125;Tournage dans un jardin anglais;11630;13787;2005;-13662
4385;59;Action;39;155;125;Mohenjo Daro;8553;15536;2016;-15411
639;62;Action;58;94;124;Un seul deviendra invincible;24828;961;2002;-837
3029;66;Comedy;68;116;124;Take This Waltz;24406;16649;2011;-16525
3300;60;Comedy;55;85;124;American Sexy Phone;14365;19370;2012;-19246
4537;65;Biography;44;105;124;Churchill;7124;22877;2017;-22753
837;72;Crime;70;81;123;Elephant;75789;14427;2003;-14304
81;79;Crime;80;114;122;Les neuf reines;42242;12636;2000;-12514
1203;75;Documentary;74;141;122;Metallica: Some Kind of Monster;14898;13291;2004;-13169
3685;70;Biography;81;134;121;Foxcatcher;118288;11937;2014;-11816
3992;65;Crime;41;137;121;Enfant 44;51786;7337;2015;-7216
1243;75;Comedy;65;91;119;Saving Face;8391;9150;2004;-9031
1859;72;Adventure;67;91;119;À bord du Darjeeling Limited;151661;26749;2007;-26630
1937;79;Drama;97;113;119;4 mois, 3 semaines, 2 jours;48954;24001;2007;-23882
2320;68;Comedy;73;114;119;Me and Orson Welles;9800;19740;2008;-19621
2997;71;Biography;50;106;119;Kill the Irishman;38032;12886;2011;-12767
1529;55;Drama;54;104;118;Les mots retrouvés;6211;24979;2005;-24861
2226;49;Adventure;43;90;118;Appelez-moi Dave;33823;1658;2008;-1540
2791;51;Action;31;107;118;Dylan Dog;13637;11172;2010;-11054
984;71;Drama;63;113;117;Rose & Cassandra;6107;20431;2003;-20314
1691;71;Biography;65;125;117;Jugez-moi coupable;29818;23089;2006;-22972
3783;67;Horror;81;99;117;Goodnight Mommy;30334;23932;2014;-23815
3788;64;Adventure;62;114;117;Black Sea;28925;11704;2014;-11587
1672;65;Comedy;57;115;116;Last Kiss;39064;9157;2006;-9041
3269;51;Horror;57;101;116;The Lords of Salem;22976;27488;2012;-27372
4105;68;Comedy;59;112;116;Miss You Already;13142;7761;2015;-7645
1755;71;Biography;68;110;115;Scandaleusement célèbre;14952;24653;2006;-24538
4507;77;Comedy;72;142;115;The Square;10818;6203;2017;-6088
131;81;Drama;93;173;114;Yi yi;14917;8028;2000;-7914
440;72;Crime;73;97;114;L.I.E. Long Island Expressway;8897;1322;2001;-1208
629;74;Biography;85;117;113;24 Hour Party People;28766;1154;2002;-1041
970;74;Drama;83;83;113;Osama;7930;29493;2003;-29380
4383;69;Drama;76;89;113;The Young Lady;8865;27673;2016;-27560
2757;72;Action;59;112;112;Seule contre tous;27441;19489;2010;-19377
3079;63;Drama;82;98;112;The Deep Blue Sea;12751;4414;2011;-4302
3549;76;Drama;40;120;112;Kai po che!;22162;25461;2013;-25349
3759;70;Adventure;29;120;112;Hector et la recherche du bonheur;38187;7426;2014;-7314
231;65;Drama;54;86;111;Groove;3718;12883;2000;-12772
1148;81;Action;64;140;111;Frères de sang;33997;4068;2004;-3957
1919;83;Drama;68;153;111;Chak De! India;58988;6800;2007;-6689
2569;72;Drama;64;125;111;Mother and Child;10401;25353;2009;-25242
3762;64;Action;64;103;111;The Rover;37366;1049;2014;-938
4004;67;Drama;71;113;111;Macbeth;44503;12942;2015;-12831
4248;66;Comedy;64;96;111;Café Society;52929;15874;2016;-15763
1730;63;Adventure;55;104;110;The Astronaut Farmer;20732;28389;2006;-28279
2463;73;Biography;64;105;110;Victoria - Les jeunes années d'une reine;49954;13529;2009;-13419
2799;72;Biography;65;113;109;We Want Sex Equality;12021;4710;2010;-4601
3761;76;Crime;92;140;109;Leviathan;37814;12927;2014;-12818
506;59;Comedy;37;108;108;Crush;3371;9432;2001;-9324
1045;77;Drama;61;101;108;The Machinist;308148;8794;2004;-8686
3515;71;Adventure;58;114;108;Le vieux qui ne voulait pas fêter son anniversaire;31828;7005;2013;-6897
3878;72;Drama;92;97;108;Timbuktu;13300;23522;2014;-23414
115;75;Comedy;84;106;107;Together;18594;17090;2000;-16983
757;70;Drama;65;95;107;Respiro;4200;14615;2002;-14508
3266;75;Drama;74;99;107;What Maisie Knew;23751;22033;2012;-21926
352;80;Drama;84;98;106;No Man's Land;39975;1988;2001;-1882
921;66;Crime;43;104;106;Wonderland;19526;25854;2003;-25748
2042;47;Action;35;93;106;Primeval;11693;22379;2007;-22273
2052;72;Comedy;70;95;106;Caramel;10552;18973;2007;-18867
3271;64;Comedy;54;112;106;Sex Therapy;22563;29302;2012;-29196
3299;62;Adventure;32;88;106;The Oogieloves in the Big Balloon Adventure;14497;9339;2012;-9233
209;66;Comedy;76;96;105;Chuck & Buck;4821;8627;2000;-8522
225;69;Drama;64;109;105;La défense Loujine;3941;25615;2000;-25510
452;70;Comedy;65;115;105;Juste un baiser;7146;9436;2001;-9331
1441;78;Drama;70;116;105;Joyeux Noël;23834;29194;2005;-29089
422;54;Comedy;27;86;104;Folles de lui;12423;3875;2001;-3771
1157;76;Animation;66;100;104;Ghost in the Shell 2: Innocence;31405;23091;2004;-22987
2716;73;Crime;83;113;104;Animal Kingdom;48935;9735;2010;-9631
2783;62;Biography;51;108;104;Casino Jack;15540;9073;2010;-8969
252;70;Drama;73;103;103;Urbania;2809;919;2000;-816
503;64;Drama;67;84;103;The Business of Strangers;3486;14802;2001;-14699
1216;68;Drama;59;97;103;La maison au bout du monde;12484;7096;2004;-6993
1906;76;Biography;66;140;103;La môme;72295;17997;2007;-17894
2330;71;Drama;49;125;103;Les orphelins de Huang Shi;8606;6174;2008;-6071
2640;70;Drama;65;95;103;Buried;129667;1661;2010;-1558
3524;65;Biography;65;104;103;Kill Your Darlings: Obsession meurtrière;29799;3528;2013;-3425
4366;64;Comedy;59;86;103;Elvis & Nixon;10352;20384;2016;-20281
685;54;Comedy;25;93;102;Sorority Boys;12566;16037;2002;-15935
1468;73;Crime;75;108;102;De battre mon coeur s'est arrêté;16737;10491;2005;-10389
1768;46;Action;33;110;102;Skinwalkers;12099;8385;2006;-8283
2927;66;Action;75;88;102;Attack the Block;88527;25916;2011;-25814
3546;64;Drama;38;137;102;Puzzle;23069;8650;2013;-8548
408;74;Drama;73;99;101;La chambre du fils;15729;3396;2001;-3295
463;47;Comedy;18;93;101;The Wash;5939;7564;2001;-7463
485;66;Comedy;46;95;101;All Over the Guy;4089;22692;2001;-22591
666;72;Romance;63;92;101;À la folie... pas du tout;17075;899;2002;-798
689;64;Drama;52;102;101;Possession;12025;12272;2002;-12171
952;71;Crime;70;104;101;Mister Cash;11202;740;2003;-639
1319;71;Crime;58;104;101;Hard Candy;140204;22241;2005;-22140
2314;69;Comedy;68;130;101;Paris;10622;9306;2008;-9205
2367;78;Drama;76;152;101;Millénium, le film - Les hommes qui n'aimaient pas les femmes;186807;8809;2009;-8708
2745;77;Drama;65;119;101;Revenge;34840;15512;2010;-15411
3343;63;Drama;69;90;101;Ginger & Rosa;8869;12300;2012;-12199
3418;69;Mystery;61;91;101;Enemy;122074;27620;2013;-27519
